type,src,dst,cidx,didx,period,error,cktElement,cktTerminal,cktPhase,cktProperty
SmartMeter,17099,1,0,0,15000,1.667e-05,Load.17099,BUS1,PHASE_2,None
SmartMeter,17100,1,0,0,15000,1.667e-05,Load.17100,BUS1,PHASE_2,None
SmartMeter,17101,1,0,0,15000,1.667e-05,Load.17101,BUS1,PHASE_1,None
SmartMeter,17102,1,0,0,15000,1.667e-05,Load.17102,BUS1,PHASE_3,None
SmartMeter,17103,1,0,0,15000,1.667e-05,Load.17103,BUS1,PHASE_1,None
SmartMeter,17104,1,0,0,15000,1.667e-05,Load.17104,BUS1,PHASE_1,None
SmartMeter,17105,1,0,0,15000,1.667e-05,Load.17105,BUS1,PHASE_2,None
SmartMeter,17106,1,0,0,15000,1.667e-05,Load.17106,BUS1,PHASE_1,None
SmartMeter,17107,1,0,0,15000,1.667e-05,Load.17107,BUS1,PHASE_1,None
SmartMeter,17108,1,0,0,15000,1.667e-05,Load.17108,BUS1,PHASE_2,None
SmartMeter,17109,1,0,0,15000,1.667e-05,Load.17109,BUS1,PHASE_1,None
SmartMeter,17110,1,0,0,15000,1.667e-05,Load.17110,BUS1,PHASE_1,None
SmartMeter,18056,1,0,0,15000,1.667e-05,Load.18056,BUS1,PHASE_1,None
SmartMeter,18057,1,0,0,15000,1.667e-05,Load.18057,BUS1,PHASE_2,None
SmartMeter,18058,1,0,0,15000,1.667e-05,Load.18058,BUS1,PHASE_1,None
SmartMeter,18059,1,0,0,15000,1.667e-05,Load.18059,BUS1,PHASE_1,None
SmartMeter,18060,1,0,0,15000,1.667e-05,Load.18060,BUS1,PHASE_1,None
SmartMeter,18061,1,0,0,15000,1.667e-05,Load.18061,BUS1,PHASE_2,None
SmartMeter,18062,1,0,0,15000,1.667e-05,Load.18062,BUS1,PHASE_2,None
SmartMeter,18063,1,0,0,15000,1.667e-05,Load.18063,BUS1,PHASE_3,None
SmartMeter,18064,1,0,0,15000,1.667e-05,Load.18064,BUS1,PHASE_1,None
SmartMeter,18065,1,0,0,15000,1.667e-05,Load.18065,BUS1,PHASE_2,None
SmartMeter,18066,1,0,0,15000,1.667e-05,Load.18066,BUS1,PHASE_2,None
SmartMeter,18067,1,0,0,15000,1.667e-05,Load.18067,BUS1,PHASE_3,None
SmartMeter,18068,1,0,0,15000,1.667e-05,Load.18068,BUS1,PHASE_2,None
SmartMeter,18069,1,0,0,15000,1.667e-05,Load.18069,BUS1,PHASE_1,None
SmartMeter,18070,1,0,0,15000,1.667e-05,Load.18070,BUS1,PHASE_2,None
SmartMeter,18071,1,0,0,15000,1.667e-05,Load.18071,BUS1,PHASE_3,None
SmartMeter,18072,1,0,0,15000,1.667e-05,Load.18072,BUS1,PHASE_3,None
SmartMeter,18073,1,0,0,15000,1.667e-05,Load.18073,BUS1,PHASE_3,None
SmartMeter,18074,1,0,0,15000,1.667e-05,Load.18074,BUS1,PHASE_3,None
SmartMeter,18075,1,0,0,15000,1.667e-05,Load.18075,BUS1,PHASE_1,None
SmartMeter,18076,1,0,0,15000,1.667e-05,Load.18076,BUS1,PHASE_1,None
SmartMeter,18077,1,0,0,15000,1.667e-05,Load.18077,BUS1,PHASE_1,None
SmartMeter,18078,1,0,0,15000,1.667e-05,Load.18078,BUS1,PHASE_2,None
SmartMeter,18079,1,0,0,15000,1.667e-05,Load.18079,BUS1,PHASE_3,None
SmartMeter,18080,1,0,0,15000,1.667e-05,Load.18080,BUS1,PHASE_1,None
SmartMeter,18081,1,0,0,15000,1.667e-05,Load.18081,BUS1,PHASE_2,None
SmartMeter,18082,1,0,0,15000,1.667e-05,Load.18082,BUS1,PHASE_3,None
SmartMeter,18083,1,0,0,15000,1.667e-05,Load.18083,BUS1,PHASE_3,None
SmartMeter,18084,1,0,0,15000,1.667e-05,Load.18084,BUS1,PHASE_1,None
SmartMeter,18085,1,0,0,15000,1.667e-05,Load.18085,BUS1,PHASE_1,None
SmartMeter,18086,1,0,0,15000,1.667e-05,Load.18086,BUS1,PHASE_1,None
SmartMeter,18087,1,0,0,15000,1.667e-05,Load.18087,BUS1,PHASE_3,None
SmartMeter,18088,1,0,0,15000,1.667e-05,Load.18088,BUS1,PHASE_3,None
SmartMeter,18089,1,0,0,15000,1.667e-05,Load.18089,BUS1,PHASE_1,None
SmartMeter,18090,1,0,0,15000,1.667e-05,Load.18090,BUS1,PHASE_2,None
SmartMeter,18091,1,0,0,15000,1.667e-05,Load.18091,BUS1,PHASE_2,None
SmartMeter,18092,1,0,0,15000,1.667e-05,Load.18092,BUS1,PHASE_2,None
SmartMeter,18093,1,0,0,15000,1.667e-05,Load.18093,BUS1,PHASE_2,None
SmartMeter,18094,1,0,0,15000,1.667e-05,Load.18094,BUS1,PHASE_3,None
SmartMeter,18095,1,0,0,15000,1.667e-05,Load.18095,BUS1,PHASE_2,None
SmartMeter,18096,1,0,0,15000,1.667e-05,Load.18096,BUS1,PHASE_2,None
SmartMeter,18097,1,0,0,15000,1.667e-05,Load.18097,BUS1,PHASE_3,None
SmartMeter,18098,1,0,0,15000,1.667e-05,Load.18098,BUS1,PHASE_3,None
SmartMeter,18099,1,0,0,15000,1.667e-05,Load.18099,BUS1,PHASE_2,None
SmartMeter,18100,1,0,0,15000,1.667e-05,Load.18100,BUS1,PHASE_2,None
SmartMeter,18101,1,0,0,15000,1.667e-05,Load.18101,BUS1,PHASE_1,None
SmartMeter,18102,1,0,0,15000,1.667e-05,Load.18102,BUS1,PHASE_3,None
SmartMeter,18103,1,0,0,15000,1.667e-05,Load.18103,BUS1,PHASE_1,None
SmartMeter,18104,1,0,0,15000,1.667e-05,Load.18104,BUS1,PHASE_1,None
SmartMeter,18105,1,0,0,15000,1.667e-05,Load.18105,BUS1,PHASE_2,None
SmartMeter,18106,1,0,0,15000,1.667e-05,Load.18106,BUS1,PHASE_1,None
SmartMeter,18107,1,0,0,15000,1.667e-05,Load.18107,BUS1,PHASE_1,None
SmartMeter,18108,1,0,0,15000,1.667e-05,Load.18108,BUS1,PHASE_2,None
SmartMeter,18109,1,0,0,15000,1.667e-05,Load.18109,BUS1,PHASE_1,None
SmartMeter,18110,1,0,0,15000,1.667e-05,Load.18110,BUS1,PHASE_1,None
SmartMeter,19056,1,0,0,15000,1.667e-05,Load.19056,BUS1,PHASE_1,None
SmartMeter,19057,1,0,0,15000,1.667e-05,Load.19057,BUS1,PHASE_2,None
SmartMeter,19058,1,0,0,15000,1.667e-05,Load.19058,BUS1,PHASE_1,None
SmartMeter,19059,1,0,0,15000,1.667e-05,Load.19059,BUS1,PHASE_1,None
SmartMeter,19060,1,0,0,15000,1.667e-05,Load.19060,BUS1,PHASE_1,None
SmartMeter,19061,1,0,0,15000,1.667e-05,Load.19061,BUS1,PHASE_2,None
SmartMeter,19062,1,0,0,15000,1.667e-05,Load.19062,BUS1,PHASE_2,None
SmartMeter,19063,1,0,0,15000,1.667e-05,Load.19063,BUS1,PHASE_3,None
SmartMeter,19064,1,0,0,15000,1.667e-05,Load.19064,BUS1,PHASE_1,None
SmartMeter,19065,1,0,0,15000,1.667e-05,Load.19065,BUS1,PHASE_2,None
SmartMeter,19066,1,0,0,15000,1.667e-05,Load.19066,BUS1,PHASE_2,None
SmartMeter,19067,1,0,0,15000,1.667e-05,Load.19067,BUS1,PHASE_3,None
SmartMeter,19068,1,0,0,15000,1.667e-05,Load.19068,BUS1,PHASE_2,None
SmartMeter,19069,1,0,0,15000,1.667e-05,Load.19069,BUS1,PHASE_1,None
SmartMeter,19070,1,0,0,15000,1.667e-05,Load.19070,BUS1,PHASE_2,None
SmartMeter,19071,1,0,0,15000,1.667e-05,Load.19071,BUS1,PHASE_3,None
SmartMeter,19072,1,0,0,15000,1.667e-05,Load.19072,BUS1,PHASE_3,None
SmartMeter,19073,1,0,0,15000,1.667e-05,Load.19073,BUS1,PHASE_3,None
SmartMeter,19074,1,0,0,15000,1.667e-05,Load.19074,BUS1,PHASE_3,None
SmartMeter,19075,1,0,0,15000,1.667e-05,Load.19075,BUS1,PHASE_1,None
SmartMeter,19076,1,0,0,15000,1.667e-05,Load.19076,BUS1,PHASE_1,None
SmartMeter,19077,1,0,0,15000,1.667e-05,Load.19077,BUS1,PHASE_1,None
SmartMeter,19078,1,0,0,15000,1.667e-05,Load.19078,BUS1,PHASE_2,None
SmartMeter,19079,1,0,0,15000,1.667e-05,Load.19079,BUS1,PHASE_3,None
SmartMeter,19080,1,0,0,15000,1.667e-05,Load.19080,BUS1,PHASE_1,None
SmartMeter,19081,1,0,0,15000,1.667e-05,Load.19081,BUS1,PHASE_2,None
SmartMeter,19082,1,0,0,15000,1.667e-05,Load.19082,BUS1,PHASE_3,None
SmartMeter,19083,1,0,0,15000,1.667e-05,Load.19083,BUS1,PHASE_3,None
SmartMeter,19084,1,0,0,15000,1.667e-05,Load.19084,BUS1,PHASE_1,None
SmartMeter,19085,1,0,0,15000,1.667e-05,Load.19085,BUS1,PHASE_1,None
SmartMeter,19086,1,0,0,15000,1.667e-05,Load.19086,BUS1,PHASE_1,None
SmartMeter,19087,1,0,0,15000,1.667e-05,Load.19087,BUS1,PHASE_3,None
SmartMeter,19088,1,0,0,15000,1.667e-05,Load.19088,BUS1,PHASE_3,None
SmartMeter,19089,1,0,0,15000,1.667e-05,Load.19089,BUS1,PHASE_1,None
SmartMeter,19090,1,0,0,15000,1.667e-05,Load.19090,BUS1,PHASE_2,None
SmartMeter,19091,1,0,0,15000,1.667e-05,Load.19091,BUS1,PHASE_2,None
SmartMeter,19092,1,0,0,15000,1.667e-05,Load.19092,BUS1,PHASE_2,None
SmartMeter,19093,1,0,0,15000,1.667e-05,Load.19093,BUS1,PHASE_2,None
SmartMeter,19094,1,0,0,15000,1.667e-05,Load.19094,BUS1,PHASE_3,None
SmartMeter,19095,1,0,0,15000,1.667e-05,Load.19095,BUS1,PHASE_2,None
SmartMeter,19096,1,0,0,15000,1.667e-05,Load.19096,BUS1,PHASE_2,None
SmartMeter,19097,1,0,0,15000,1.667e-05,Load.19097,BUS1,PHASE_3,None
SmartMeter,19098,1,0,0,15000,1.667e-05,Load.19098,BUS1,PHASE_3,None
SmartMeter,19099,1,0,0,15000,1.667e-05,Load.19099,BUS1,PHASE_2,None
SmartMeter,19100,1,0,0,15000,1.667e-05,Load.19100,BUS1,PHASE_2,None
SmartMeter,19101,1,0,0,15000,1.667e-05,Load.19101,BUS1,PHASE_1,None
SmartMeter,19102,1,0,0,15000,1.667e-05,Load.19102,BUS1,PHASE_3,None
SmartMeter,19103,1,0,0,15000,1.667e-05,Load.19103,BUS1,PHASE_1,None
SmartMeter,19104,1,0,0,15000,1.667e-05,Load.19104,BUS1,PHASE_1,None
SmartMeter,19105,1,0,0,15000,1.667e-05,Load.19105,BUS1,PHASE_2,None
SmartMeter,19106,1,0,0,15000,1.667e-05,Load.19106,BUS1,PHASE_1,None
SmartMeter,19107,1,0,0,15000,1.667e-05,Load.19107,BUS1,PHASE_1,None
SmartMeter,19108,1,0,0,15000,1.667e-05,Load.19108,BUS1,PHASE_2,None
SmartMeter,19109,1,0,0,15000,1.667e-05,Load.19109,BUS1,PHASE_1,None
SmartMeter,19110,1,0,0,15000,1.667e-05,Load.19110,BUS1,PHASE_1,None
SmartMeter,20056,1,0,0,15000,1.667e-05,Load.20056,BUS1,PHASE_1,None
SmartMeter,20057,1,0,0,15000,1.667e-05,Load.20057,BUS1,PHASE_2,None
SmartMeter,20058,1,0,0,15000,1.667e-05,Load.20058,BUS1,PHASE_1,None
SmartMeter,20059,1,0,0,15000,1.667e-05,Load.20059,BUS1,PHASE_1,None
SmartMeter,20060,1,0,0,15000,1.667e-05,Load.20060,BUS1,PHASE_1,None
SmartMeter,20061,1,0,0,15000,1.667e-05,Load.20061,BUS1,PHASE_2,None
SmartMeter,20062,1,0,0,15000,1.667e-05,Load.20062,BUS1,PHASE_2,None
SmartMeter,20063,1,0,0,15000,1.667e-05,Load.20063,BUS1,PHASE_3,None
SmartMeter,20064,1,0,0,15000,1.667e-05,Load.20064,BUS1,PHASE_1,None
SmartMeter,20065,1,0,0,15000,1.667e-05,Load.20065,BUS1,PHASE_2,None
SmartMeter,20066,1,0,0,15000,1.667e-05,Load.20066,BUS1,PHASE_2,None
SmartMeter,20067,1,0,0,15000,1.667e-05,Load.20067,BUS1,PHASE_3,None
SmartMeter,20068,1,0,0,15000,1.667e-05,Load.20068,BUS1,PHASE_2,None
SmartMeter,20069,1,0,0,15000,1.667e-05,Load.20069,BUS1,PHASE_1,None
SmartMeter,20070,1,0,0,15000,1.667e-05,Load.20070,BUS1,PHASE_2,None
SmartMeter,20071,1,0,0,15000,1.667e-05,Load.20071,BUS1,PHASE_3,None
SmartMeter,20072,1,0,0,15000,1.667e-05,Load.20072,BUS1,PHASE_3,None
SmartMeter,20073,1,0,0,15000,1.667e-05,Load.20073,BUS1,PHASE_3,None
SmartMeter,20074,1,0,0,15000,1.667e-05,Load.20074,BUS1,PHASE_3,None
SmartMeter,20075,1,0,0,15000,1.667e-05,Load.20075,BUS1,PHASE_1,None
SmartMeter,20076,1,0,0,15000,1.667e-05,Load.20076,BUS1,PHASE_1,None
SmartMeter,20077,1,0,0,15000,1.667e-05,Load.20077,BUS1,PHASE_1,None
SmartMeter,20078,1,0,0,15000,1.667e-05,Load.20078,BUS1,PHASE_2,None
SmartMeter,20079,1,0,0,15000,1.667e-05,Load.20079,BUS1,PHASE_3,None
SmartMeter,20080,1,0,0,15000,1.667e-05,Load.20080,BUS1,PHASE_1,None
SmartMeter,20081,1,0,0,15000,1.667e-05,Load.20081,BUS1,PHASE_2,None
SmartMeter,20082,1,0,0,15000,1.667e-05,Load.20082,BUS1,PHASE_3,None
SmartMeter,20083,1,0,0,15000,1.667e-05,Load.20083,BUS1,PHASE_3,None
SmartMeter,20084,1,0,0,15000,1.667e-05,Load.20084,BUS1,PHASE_1,None
SmartMeter,20085,1,0,0,15000,1.667e-05,Load.20085,BUS1,PHASE_1,None
SmartMeter,20086,1,0,0,15000,1.667e-05,Load.20086,BUS1,PHASE_1,None
SmartMeter,20087,1,0,0,15000,1.667e-05,Load.20087,BUS1,PHASE_3,None
SmartMeter,20088,1,0,0,15000,1.667e-05,Load.20088,BUS1,PHASE_3,None
SmartMeter,20089,1,0,0,15000,1.667e-05,Load.20089,BUS1,PHASE_1,None
SmartMeter,20090,1,0,0,15000,1.667e-05,Load.20090,BUS1,PHASE_2,None
SmartMeter,20091,1,0,0,15000,1.667e-05,Load.20091,BUS1,PHASE_2,None
SmartMeter,20092,1,0,0,15000,1.667e-05,Load.20092,BUS1,PHASE_2,None
SmartMeter,20093,1,0,0,15000,1.667e-05,Load.20093,BUS1,PHASE_2,None
SmartMeter,20094,1,0,0,15000,1.667e-05,Load.20094,BUS1,PHASE_3,None
SmartMeter,20095,1,0,0,15000,1.667e-05,Load.20095,BUS1,PHASE_2,None
SmartMeter,20096,1,0,0,15000,1.667e-05,Load.20096,BUS1,PHASE_2,None
SmartMeter,20097,1,0,0,15000,1.667e-05,Load.20097,BUS1,PHASE_3,None
SmartMeter,20098,1,0,0,15000,1.667e-05,Load.20098,BUS1,PHASE_3,None
SmartMeter,20099,1,0,0,15000,1.667e-05,Load.20099,BUS1,PHASE_2,None
SmartMeter,20100,1,0,0,15000,1.667e-05,Load.20100,BUS1,PHASE_2,None
SmartMeter,20101,1,0,0,15000,1.667e-05,Load.20101,BUS1,PHASE_1,None
SmartMeter,20102,1,0,0,15000,1.667e-05,Load.20102,BUS1,PHASE_3,None
SmartMeter,20103,1,0,0,15000,1.667e-05,Load.20103,BUS1,PHASE_1,None
SmartMeter,20104,1,0,0,15000,1.667e-05,Load.20104,BUS1,PHASE_1,None
SmartMeter,20105,1,0,0,15000,1.667e-05,Load.20105,BUS1,PHASE_2,None
SmartMeter,20106,1,0,0,15000,1.667e-05,Load.20106,BUS1,PHASE_1,None
SmartMeter,20107,1,0,0,15000,1.667e-05,Load.20107,BUS1,PHASE_1,None
SmartMeter,20108,1,0,0,15000,1.667e-05,Load.20108,BUS1,PHASE_2,None
SmartMeter,20109,1,0,0,15000,1.667e-05,Load.20109,BUS1,PHASE_1,None
SmartMeter,20110,1,0,0,15000,1.667e-05,Load.20110,BUS1,PHASE_1,None
SmartMeter,21056,1,0,0,15000,1.667e-05,Load.21056,BUS1,PHASE_1,None
SmartMeter,21057,1,0,0,15000,1.667e-05,Load.21057,BUS1,PHASE_2,None
SmartMeter,21058,1,0,0,15000,1.667e-05,Load.21058,BUS1,PHASE_1,None
SmartMeter,21059,1,0,0,15000,1.667e-05,Load.21059,BUS1,PHASE_1,None
SmartMeter,21060,1,0,0,15000,1.667e-05,Load.21060,BUS1,PHASE_1,None
SmartMeter,21061,1,0,0,15000,1.667e-05,Load.21061,BUS1,PHASE_2,None
SmartMeter,21062,1,0,0,15000,1.667e-05,Load.21062,BUS1,PHASE_2,None
SmartMeter,21063,1,0,0,15000,1.667e-05,Load.21063,BUS1,PHASE_3,None
SmartMeter,21064,1,0,0,15000,1.667e-05,Load.21064,BUS1,PHASE_1,None
SmartMeter,21065,1,0,0,15000,1.667e-05,Load.21065,BUS1,PHASE_2,None
SmartMeter,21066,1,0,0,15000,1.667e-05,Load.21066,BUS1,PHASE_2,None
SmartMeter,21067,1,0,0,15000,1.667e-05,Load.21067,BUS1,PHASE_3,None
SmartMeter,21068,1,0,0,15000,1.667e-05,Load.21068,BUS1,PHASE_2,None
SmartMeter,21069,1,0,0,15000,1.667e-05,Load.21069,BUS1,PHASE_1,None
SmartMeter,21070,1,0,0,15000,1.667e-05,Load.21070,BUS1,PHASE_2,None
SmartMeter,21071,1,0,0,15000,1.667e-05,Load.21071,BUS1,PHASE_3,None
SmartMeter,21072,1,0,0,15000,1.667e-05,Load.21072,BUS1,PHASE_3,None
SmartMeter,21073,1,0,0,15000,1.667e-05,Load.21073,BUS1,PHASE_3,None
SmartMeter,21074,1,0,0,15000,1.667e-05,Load.21074,BUS1,PHASE_3,None
SmartMeter,21075,1,0,0,15000,1.667e-05,Load.21075,BUS1,PHASE_1,None
SmartMeter,21076,1,0,0,15000,1.667e-05,Load.21076,BUS1,PHASE_1,None
SmartMeter,21077,1,0,0,15000,1.667e-05,Load.21077,BUS1,PHASE_1,None
SmartMeter,21078,1,0,0,15000,1.667e-05,Load.21078,BUS1,PHASE_2,None
SmartMeter,21079,1,0,0,15000,1.667e-05,Load.21079,BUS1,PHASE_3,None
SmartMeter,21080,1,0,0,15000,1.667e-05,Load.21080,BUS1,PHASE_1,None
SmartMeter,21081,1,0,0,15000,1.667e-05,Load.21081,BUS1,PHASE_2,None
SmartMeter,21082,1,0,0,15000,1.667e-05,Load.21082,BUS1,PHASE_3,None
SmartMeter,21083,1,0,0,15000,1.667e-05,Load.21083,BUS1,PHASE_3,None
SmartMeter,21084,1,0,0,15000,1.667e-05,Load.21084,BUS1,PHASE_1,None
SmartMeter,21085,1,0,0,15000,1.667e-05,Load.21085,BUS1,PHASE_1,None
SmartMeter,21086,1,0,0,15000,1.667e-05,Load.21086,BUS1,PHASE_1,None
SmartMeter,21087,1,0,0,15000,1.667e-05,Load.21087,BUS1,PHASE_3,None
SmartMeter,21088,1,0,0,15000,1.667e-05,Load.21088,BUS1,PHASE_3,None
SmartMeter,21089,1,0,0,15000,1.667e-05,Load.21089,BUS1,PHASE_1,None
SmartMeter,21090,1,0,0,15000,1.667e-05,Load.21090,BUS1,PHASE_2,None
SmartMeter,21091,1,0,0,15000,1.667e-05,Load.21091,BUS1,PHASE_2,None
SmartMeter,21092,1,0,0,15000,1.667e-05,Load.21092,BUS1,PHASE_2,None
SmartMeter,21093,1,0,0,15000,1.667e-05,Load.21093,BUS1,PHASE_2,None
SmartMeter,21094,1,0,0,15000,1.667e-05,Load.21094,BUS1,PHASE_3,None
SmartMeter,21095,1,0,0,15000,1.667e-05,Load.21095,BUS1,PHASE_2,None
SmartMeter,21096,1,0,0,15000,1.667e-05,Load.21096,BUS1,PHASE_2,None
SmartMeter,21097,1,0,0,15000,1.667e-05,Load.21097,BUS1,PHASE_3,None
SmartMeter,21098,1,0,0,15000,1.667e-05,Load.21098,BUS1,PHASE_3,None
SmartMeter,21099,1,0,0,15000,1.667e-05,Load.21099,BUS1,PHASE_2,None
SmartMeter,21100,1,0,0,15000,1.667e-05,Load.21100,BUS1,PHASE_2,None
SmartMeter,21101,1,0,0,15000,1.667e-05,Load.21101,BUS1,PHASE_1,None
SmartMeter,21102,1,0,0,15000,1.667e-05,Load.21102,BUS1,PHASE_3,None
SmartMeter,21103,1,0,0,15000,1.667e-05,Load.21103,BUS1,PHASE_1,None
SmartMeter,21104,1,0,0,15000,1.667e-05,Load.21104,BUS1,PHASE_1,None
SmartMeter,21105,1,0,0,15000,1.667e-05,Load.21105,BUS1,PHASE_2,None
SmartMeter,21106,1,0,0,15000,1.667e-05,Load.21106,BUS1,PHASE_1,None
SmartMeter,21107,1,0,0,15000,1.667e-05,Load.21107,BUS1,PHASE_1,None
SmartMeter,21108,1,0,0,15000,1.667e-05,Load.21108,BUS1,PHASE_2,None
SmartMeter,21109,1,0,0,15000,1.667e-05,Load.21109,BUS1,PHASE_1,None
SmartMeter,21110,1,0,0,15000,1.667e-05,Load.21110,BUS1,PHASE_1,None
SmartMeter,22056,1,0,0,15000,1.667e-05,Load.22056,BUS1,PHASE_1,None
SmartMeter,22057,1,0,0,15000,1.667e-05,Load.22057,BUS1,PHASE_2,None
SmartMeter,22058,1,0,0,15000,1.667e-05,Load.22058,BUS1,PHASE_1,None
SmartMeter,22059,1,0,0,15000,1.667e-05,Load.22059,BUS1,PHASE_1,None
SmartMeter,22060,1,0,0,15000,1.667e-05,Load.22060,BUS1,PHASE_1,None
SmartMeter,22061,1,0,0,15000,1.667e-05,Load.22061,BUS1,PHASE_2,None
SmartMeter,22062,1,0,0,15000,1.667e-05,Load.22062,BUS1,PHASE_2,None
SmartMeter,22063,1,0,0,15000,1.667e-05,Load.22063,BUS1,PHASE_3,None
SmartMeter,22064,1,0,0,15000,1.667e-05,Load.22064,BUS1,PHASE_1,None
SmartMeter,22065,1,0,0,15000,1.667e-05,Load.22065,BUS1,PHASE_2,None
SmartMeter,22066,1,0,0,15000,1.667e-05,Load.22066,BUS1,PHASE_2,None
SmartMeter,22067,1,0,0,15000,1.667e-05,Load.22067,BUS1,PHASE_3,None
SmartMeter,22068,1,0,0,15000,1.667e-05,Load.22068,BUS1,PHASE_2,None
SmartMeter,22069,1,0,0,15000,1.667e-05,Load.22069,BUS1,PHASE_1,None
SmartMeter,22070,1,0,0,15000,1.667e-05,Load.22070,BUS1,PHASE_2,None
SmartMeter,22071,1,0,0,15000,1.667e-05,Load.22071,BUS1,PHASE_3,None
SmartMeter,22072,1,0,0,15000,1.667e-05,Load.22072,BUS1,PHASE_3,None
SmartMeter,22073,1,0,0,15000,1.667e-05,Load.22073,BUS1,PHASE_3,None
SmartMeter,22074,1,0,0,15000,1.667e-05,Load.22074,BUS1,PHASE_3,None
SmartMeter,22075,1,0,0,15000,1.667e-05,Load.22075,BUS1,PHASE_1,None
SmartMeter,22076,1,0,0,15000,1.667e-05,Load.22076,BUS1,PHASE_1,None
SmartMeter,22077,1,0,0,15000,1.667e-05,Load.22077,BUS1,PHASE_1,None
SmartMeter,22078,1,0,0,15000,1.667e-05,Load.22078,BUS1,PHASE_2,None
SmartMeter,22079,1,0,0,15000,1.667e-05,Load.22079,BUS1,PHASE_3,None
SmartMeter,22080,1,0,0,15000,1.667e-05,Load.22080,BUS1,PHASE_1,None
SmartMeter,22081,1,0,0,15000,1.667e-05,Load.22081,BUS1,PHASE_2,None
SmartMeter,22082,1,0,0,15000,1.667e-05,Load.22082,BUS1,PHASE_3,None
SmartMeter,22083,1,0,0,15000,1.667e-05,Load.22083,BUS1,PHASE_3,None
SmartMeter,22084,1,0,0,15000,1.667e-05,Load.22084,BUS1,PHASE_1,None
SmartMeter,22085,1,0,0,15000,1.667e-05,Load.22085,BUS1,PHASE_1,None
SmartMeter,22086,1,0,0,15000,1.667e-05,Load.22086,BUS1,PHASE_1,None
SmartMeter,22087,1,0,0,15000,1.667e-05,Load.22087,BUS1,PHASE_3,None
SmartMeter,22088,1,0,0,15000,1.667e-05,Load.22088,BUS1,PHASE_3,None
SmartMeter,22089,1,0,0,15000,1.667e-05,Load.22089,BUS1,PHASE_1,None
SmartMeter,22090,1,0,0,15000,1.667e-05,Load.22090,BUS1,PHASE_2,None
SmartMeter,22091,1,0,0,15000,1.667e-05,Load.22091,BUS1,PHASE_2,None
SmartMeter,22092,1,0,0,15000,1.667e-05,Load.22092,BUS1,PHASE_2,None
SmartMeter,22093,1,0,0,15000,1.667e-05,Load.22093,BUS1,PHASE_2,None
SmartMeter,22094,1,0,0,15000,1.667e-05,Load.22094,BUS1,PHASE_3,None
SmartMeter,22095,1,0,0,15000,1.667e-05,Load.22095,BUS1,PHASE_2,None
SmartMeter,22096,1,0,0,15000,1.667e-05,Load.22096,BUS1,PHASE_2,None
SmartMeter,22097,1,0,0,15000,1.667e-05,Load.22097,BUS1,PHASE_3,None
SmartMeter,22098,1,0,0,15000,1.667e-05,Load.22098,BUS1,PHASE_3,None
SmartMeter,22099,1,0,0,15000,1.667e-05,Load.22099,BUS1,PHASE_2,None
SmartMeter,22100,1,0,0,15000,1.667e-05,Load.22100,BUS1,PHASE_2,None
SmartMeter,22101,1,0,0,15000,1.667e-05,Load.22101,BUS1,PHASE_1,None
SmartMeter,22102,1,0,0,15000,1.667e-05,Load.22102,BUS1,PHASE_3,None
SmartMeter,22103,1,0,0,15000,1.667e-05,Load.22103,BUS1,PHASE_1,None
SmartMeter,22104,1,0,0,15000,1.667e-05,Load.22104,BUS1,PHASE_1,None
SmartMeter,22105,1,0,0,15000,1.667e-05,Load.22105,BUS1,PHASE_2,None
SmartMeter,22106,1,0,0,15000,1.667e-05,Load.22106,BUS1,PHASE_1,None
SmartMeter,22107,1,0,0,15000,1.667e-05,Load.22107,BUS1,PHASE_1,None
SmartMeter,22108,1,0,0,15000,1.667e-05,Load.22108,BUS1,PHASE_2,None
SmartMeter,22109,1,0,0,15000,1.667e-05,Load.22109,BUS1,PHASE_1,None
SmartMeter,22110,1,0,0,15000,1.667e-05,Load.22110,BUS1,PHASE_1,None
SmartMeter,23056,1,0,0,15000,1.667e-05,Load.23056,BUS1,PHASE_1,None
SmartMeter,23057,1,0,0,15000,1.667e-05,Load.23057,BUS1,PHASE_2,None
SmartMeter,23058,1,0,0,15000,1.667e-05,Load.23058,BUS1,PHASE_1,None
SmartMeter,23059,1,0,0,15000,1.667e-05,Load.23059,BUS1,PHASE_1,None
SmartMeter,23060,1,0,0,15000,1.667e-05,Load.23060,BUS1,PHASE_1,None
SmartMeter,23061,1,0,0,15000,1.667e-05,Load.23061,BUS1,PHASE_2,None
SmartMeter,23062,1,0,0,15000,1.667e-05,Load.23062,BUS1,PHASE_2,None
SmartMeter,23063,1,0,0,15000,1.667e-05,Load.23063,BUS1,PHASE_3,None
SmartMeter,23064,1,0,0,15000,1.667e-05,Load.23064,BUS1,PHASE_1,None
SmartMeter,23065,1,0,0,15000,1.667e-05,Load.23065,BUS1,PHASE_2,None
SmartMeter,23066,1,0,0,15000,1.667e-05,Load.23066,BUS1,PHASE_2,None
SmartMeter,23067,1,0,0,15000,1.667e-05,Load.23067,BUS1,PHASE_3,None
SmartMeter,23068,1,0,0,15000,1.667e-05,Load.23068,BUS1,PHASE_2,None
SmartMeter,23069,1,0,0,15000,1.667e-05,Load.23069,BUS1,PHASE_1,None
SmartMeter,23070,1,0,0,15000,1.667e-05,Load.23070,BUS1,PHASE_2,None
SmartMeter,23071,1,0,0,15000,1.667e-05,Load.23071,BUS1,PHASE_3,None
